"","Date","Game","Name","Team","Cat","Side","Odds","Risk","ToWin","Result","Net","Unt"
"21","10/19/2022","WAS@IND","Kyle Kuzma","WAS","Ast","U",-135,135,100,"W",100,1
"22","10/19/2022","CHI@MIA","Jimmy Butler","MIA","Pts","U",-110,110,100,"L",-110,-1.1
"23","10/19/2022","CHI@MIA","Jimmy Butler","MIA","Reb","U",120,83,100,"L",-83,-0.83
"24","10/19/2022","CHI@MIA","Tyler Herro","MIA","Reb","U",120,83,100,"L",-83,-0.83
"25","10/19/2022","CLE@TOR","Caris LeVert","CLE","Reb","U",110,91,100,"L",-91,-0.91
"26","10/19/2022","CLE@TOR","Evan Mobley","CLE","Reb","U",-125,125,100,"W",100,1
"27","10/19/2022","CLE@TOR","Pascal Siakam","TOR","Pts","U",-115,115,100,"W",100,1
"28","10/19/2022","CLE@TOR","Pascal Siakam","TOR","Reb","U",-135,135,100,"L",-135,-1.35
"29","10/19/2022","CLE@TOR","Scottie Barnes","TOR","Pts","U",-105,105,100,"W",100,1
"30","10/19/2022","CLE@TOR","Scottie Barnes","TOR","Reb","U",116,86,100,"W",100,1
"31","10/19/2022","HOU@ATL","De'Andre Hunter","ATL","Reb","U",100,100,100,"W",100,1
"32","10/19/2022","HOU@ATL","De'Andre Hunter","ATL","Pts","U",-110,110,100,"L",-110,-1.1
"33","10/19/2022","HOU@ATL","Eric Gordon","HOU","Reb","U",135,74,100,"W",100,1
"34","10/19/2022","HOU@ATL","Jalen Green","HOU","Reb","U",-155,155,100,"L",-155,-1.55
"35","10/19/2022","NOP@BKN","Brandon Ingram","NOP","Reb","U",-120,120,100,"L",-120,-1.2
"36","10/19/2022","NOP@BKN","Jonas Valanciunas","NOP","Ast","U",-160,160,100,"W",100,1
"37","10/19/2022","NOP@BKN","Zion Williamson","NOP","Reb","U",-122,122,100,"L",-122,-1.22
"38","10/19/2022","NYK@MEM","Ja Morant","MEM","Reb","U",-130,130,100,"W",100,1
"39","10/19/2022","NYK@MEM","Jalen Brunson","NYK","Reb","U",105,95,100,"L",-95,-0.95
"40","10/19/2022","NYK@MEM","Julius Randle","NYK","Pts","U",100,100,100,"L",-100,-1
"41","10/19/2022","NYK@MEM","RJ Barrett","NYK","Pts","U",-105,105,100,"W",100,1
"42","10/19/2022","NYK@MEM","RJ Barrett","NYK","Ast","U",152,66,100,"L",-66,-0.66
"43","10/19/2022","CHA@SAS","Mason Plumlee","CHA","Ast","U",100,100,100,"L",-100,-1
"44","10/19/2022","CHA@SAS","Terry Rozier","CHA","Reb","U",-140,140,100,"L",-140,-1.4
"45","10/19/2022","CHA@SAS","Keldon Johnson","SAS","Reb","U",-105,105,100,"L",-105,-1.05
"46","10/19/2022","OKC@MIN","Anthony Edwards","MIN","Pts","U",-106,106,100,"W",100,1
"47","10/19/2022","OKC@MIN","Anthony Edwards","MIN","Ast","U",-105,105,100,"L",-105,-1.05
"48","10/19/2022","OKC@MIN","D'Angelo Russell","MIN","Ast","U",-130,130,100,"W",100,1
"49","10/19/2022","OKC@MIN","Josh Giddey","OKC","Pts","U",-120,120,100,"W",100,1
"50","10/19/2022","OKC@MIN","Shai Gilgeous-Alexander","OKC","Reb","U",115,87,100,"L",-87,-0.87
"51","10/19/2022","DEN@UTA","Jordan Clarkson","UTA","Reb","U",-155,155,100,"L",-155,-1.55
"52","10/19/2022","DEN@UTA","Lauri Markkanen","UTA","Reb","U",-105,105,100,"W",100,1
"53","10/19/2022","DEN@UTA","Mike Conley","UTA","Reb","U",-115,115,100,"W",100,1
"54","10/19/2022","DAL@PHX","Dorian Finney-Smith","DAL","Ast","U",110,91,100,"W",100,1
"55","10/19/2022","DAL@PHX","Spencer Dinwiddie","DAL","Ast","U",-135,135,100,"W",100,1
"56","10/19/2022","DAL@PHX","Chris Paul","PHX","Reb","U",-137,137,100,"W",100,1
"57","10/19/2022","DAL@PHX","Deandre Ayton","PHX","Pts","U",-120,120,100,"L",-120,-1.2
"58","10/19/2022","DAL@PHX","Deandre Ayton","PHX","Ast","U",-115,115,100,"L",-115,-1.15
"59","10/19/2022","DAL@PHX","Mikal Bridges","PHX","Ast","U",-132,132,100,"W",100,1
"60","10/19/2022","DAL@PHX","Mikal Bridges","PHX","Reb","U",-113,113,100,"L",-113,-1.13
"61","10/19/2022","POR@SAC","Anfernee Simons","POR","Ast","U",-109,109,100,"W",100,1
"62","10/19/2022","POR@SAC","Damian Lillard","POR","Reb","U",-142,142,100,"W",100,1
"63","10/19/2022","POR@SAC","Jusuf Nurkic","POR","Ast","U",100,100,100,"W",100,1
"64","10/20/2022","MIL@PHI","Grayson Allen","MIL","Pts","U",-107,107,100,"W",100,1
"65","10/20/2022","MIL@PHI","Jrue Holiday","MIL","Reb","U",-103,103,100,"W",100,1
"66","10/20/2022","MIL@PHI","James Harden","PHI","Pts","U",-105,105,100,"L",-105,-1.05
"67","10/20/2022","MIL@PHI","Tobias Harris","PHI","Ast","U",110,91,100,"W",100,1
"68","10/20/2022","LAC@LAL","Paul George","LAC","Pts","U",-106,106,100,"W",100,1
"69","10/20/2022","LAC@LAL","Reggie Jackson","LAC","Pts","U",-110,110,100,"W",100,1
"70","10/20/2022","LAC@LAL","Anthony Davis","LAL","Pts","U",105,95,100,"L",-95,-0.95
"71","10/20/2022","LAC@LAL","LeBron James","LAL","Reb","U",105,95,100,"L",-95,-0.95
"72","10/21/2022","CHI@WAS","Ayo Dosunmu","CHI","Ast","U",-123,123,100,"W",100,1
"73","10/21/2022","CHI@WAS","Kyle Kuzma","WAS","Pts","U",-115,115,100,"L",-115,-1.15
"74","10/21/2022","CHI@WAS","Kyle Kuzma","WAS","Ast","U",-128,128,100,"W",100,1
"75","10/21/2022","NOP@CHA","Gordon Hayward","CHA","Reb","U",115,87,100,"W",100,1
"76","10/21/2022","NOP@CHA","Jalen McDaniels","CHA","Ast","U",110,91,100,"L",-91,-0.91
"77","10/21/2022","NOP@CHA","Mason Plumlee","CHA","Pts","U",115,87,100,"L",-87,-0.87
"78","10/21/2022","NOP@CHA","Mason Plumlee","CHA","Ast","U",-120,120,100,"L",-120,-1.2
"79","10/21/2022","NOP@CHA","Terry Rozier","CHA","Ast","U",100,100,100,"L",-100,-1
"80","10/21/2022","NOP@CHA","Terry Rozier","CHA","Reb","U",-115,115,100,"L",-115,-1.15
"81","10/21/2022","NOP@CHA","Brandon Ingram","NOP","Reb","U",-150,150,100,"L",-150,-1.5
"82","10/21/2022","NOP@CHA","Jonas Valanciunas","NOP","Reb","U",-105,105,100,"L",-105,-1.05
"83","10/21/2022","NOP@CHA","Zion Williamson","NOP","Reb","U",-130,130,100,"W",100,1
"84","10/21/2022","SAS@IND","Jalen Smith","IND","Ast","U",135,74,100,"W",100,1
"85","10/21/2022","SAS@IND","Tyrese Haliburton","IND","Pts","U",135,74,100,"L",-74,-0.74
"86","10/21/2022","SAS@IND","Keldon Johnson","SAS","Reb","U",110,91,100,"W",100,1
"87","10/21/2022","BOS@MIA","Marcus Smart","BOS","Pts","U",-115,115,100,"W",100,1
"88","10/21/2022","BOS@MIA","Marcus Smart","BOS","Reb","U",125,80,100,"L",-80,-0.8
"89","10/21/2022","BOS@MIA","Caleb Martin","MIA","Pts","U",-110,110,100,"W",100,1
"90","10/21/2022","BOS@MIA","Caleb Martin","MIA","Ast","U",-115,115,100,"W",100,1
"91","10/21/2022","BOS@MIA","Jimmy Butler","MIA","Pts","U",-115,115,100,"W",100,1
"92","10/21/2022","BOS@MIA","Jimmy Butler","MIA","Reb","U",-145,145,100,"W",100,1
"93","10/21/2022","BOS@MIA","Max Strus","MIA","Ast","U",-120,120,100,"W",100,1
"94","10/21/2022","BOS@MIA","Tyler Herro","MIA","Reb","U",-145,145,100,"L",-145,-1.45
"95","10/21/2022","DET@NYK","Cade Cunningham","DET","Pts","U",-110,110,100,"W",100,1
"96","10/21/2022","DET@NYK","Cade Cunningham","DET","Ast","U",110,91,100,"L",-91,-0.91
"97","10/21/2022","DET@NYK","Isaiah Stewart","DET","Pts","U",108,93,100,"W",100,1
"98","10/21/2022","DET@NYK","Saddiq Bey","DET","Ast","U",110,91,100,"W",100,1
"99","10/21/2022","DET@NYK","Jalen Brunson","NYK","Reb","U",120,83,100,"W",100,1
"100","10/21/2022","DET@NYK","RJ Barrett","NYK","Pts","U",115,87,100,"W",100,1
"101","10/21/2022","DET@NYK","RJ Barrett","NYK","Reb","U",-134,134,100,"W",100,1
"102","10/21/2022","ORL@ATL","De'Andre Hunter","ATL","Pts","U",-105,105,100,"W",100,1
"103","10/21/2022","ORL@ATL","Franz Wagner","ORL","Ast","U",-128,128,100,"W",100,1
"104","10/21/2022","TOR@BKN","Pascal Siakam","TOR","Ast","U",-114,114,100,"L",-114,-1.14
"105","10/21/2022","TOR@BKN","Pascal Siakam","TOR","Reb","U",120,83,100,"L",-83,-0.83
"106","10/21/2022","TOR@BKN","Scottie Barnes","TOR","Ast","U",110,91,100,"W",100,1
"107","10/21/2022","MEM@HOU","Jalen Green","HOU","Reb","U",125,80,100,"L",-80,-0.8
"108","10/21/2022","MEM@HOU","Santi Aldama","MEM","Pts","U",105,95,100,"W",100,1
"109","10/21/2022","UTA@MIN","Anthony Edwards","MIN","Pts","U",-109,109,100,"L",-109,-1.09
"110","10/21/2022","UTA@MIN","Anthony Edwards","MIN","Ast","U",-110,110,100,"W",100,1
"111","10/21/2022","UTA@MIN","Karl-Anthony Towns","MIN","Ast","U",110,91,100,"W",100,1
"112","10/21/2022","UTA@MIN","Collin Sexton","UTA","Reb","U",135,74,100,"L",-74,-0.74
"113","10/21/2022","UTA@MIN","Jordan Clarkson","UTA","Reb","U",-144,144,100,"L",-144,-1.44
"114","10/21/2022","UTA@MIN","Lauri Markkanen","UTA","Reb","U",115,87,100,"L",-87,-0.87
"115","10/21/2022","DEN@GSW","Aaron Gordon","DEN","Reb","U",-155,155,100,"W",100,1
"116","10/21/2022","DEN@GSW","Andrew Wiggins","GSW","Reb","U",-145,145,100,"L",-145,-1.45
"117","10/21/2022","DEN@GSW","Andrew Wiggins","GSW","Ast","U",-122,122,100,"L",-122,-1.22
"118","10/21/2022","DEN@GSW","Kevon Looney","GSW","Pts","U",100,100,100,"W",100,1
"119","10/21/2022","DEN@GSW","Kevon Looney","GSW","Ast","U",-120,120,100,"L",-120,-1.2
"120","10/21/2022","DEN@GSW","Stephen Curry","GSW","Pts","U",105,95,100,"L",-95,-0.95
"121","10/21/2022","DEN@GSW","Stephen Curry","GSW","Reb","U",-146,146,100,"W",100,1
"122","10/21/2022","PHX@POR","Mikal Bridges","PHX","Reb","U",106,94,100,"L",-94,-0.94
"123","10/21/2022","PHX@POR","Anfernee Simons","POR","Ast","U",-142,142,100,"W",100,1
"124","10/21/2022","PHX@POR","Jerami Grant","POR","Reb","U",120,83,100,"W",100,1
"125","10/21/2022","PHX@POR","Josh Hart","POR","Pts","U",-110,110,100,"W",100,1
"126","10/22/2022","SAS@PHI","James Harden","PHI","Pts","U",100,100,100,"W",100,1
"127","10/22/2022","SAS@PHI","Joel Embiid","PHI","Ast","U",-134,134,100,"W",100,1
"128","10/22/2022","SAS@PHI","Tobias Harris","PHI","Ast","U",100,100,100,"W",100,1
"129","10/22/2022","SAS@PHI","Tyrese Maxey","PHI","Pts","U",-110,110,100,"L",-110,-1.1
"130","10/22/2022","SAS@PHI","Keldon Johnson","SAS","Reb","U",-145,145,100,"L",-145,-1.45
"131","10/22/2022","BOS@ORL","Cole Anthony","ORL","Ast","U",-110,110,100,"L",-110,-1.1
"132","10/22/2022","DET@IND","Bojan Bogdanovic","DET","Ast","U",129,78,100,"L",-78,-0.78
"133","10/22/2022","DET@IND","Bojan Bogdanovic","DET","Reb","U",-105,105,100,"W",100,1
"134","10/22/2022","DET@IND","Cade Cunningham","DET","Ast","U",120,83,100,"W",100,1
"135","10/22/2022","DET@IND","Isaiah Stewart","DET","Pts","U",-120,120,100,"L",-120,-1.2
"136","10/22/2022","DET@IND","Saddiq Bey","DET","Pts","U",-110,110,100,"L",-110,-1.1
"137","10/22/2022","DET@IND","Saddiq Bey","DET","Reb","U",120,83,100,"L",-83,-0.83
"138","10/22/2022","DET@IND","Buddy Hield","IND","Reb","U",110,91,100,"W",100,1
"139","10/22/2022","DET@IND","Tyrese Haliburton","IND","Pts","U",-106,106,100,"L",-106,-1.06
"140","10/22/2022","DET@IND","Tyrese Haliburton","IND","Reb","U",-125,125,100,"W",100,1
"141","10/22/2022","CLE@CHI","Caris LeVert","CLE","Reb","U",-155,155,100,"W",100,1
"142","10/22/2022","HOU@MIL","Alperen Sengun","HOU","Ast","U",105,95,100,"W",100,1
"143","10/22/2022","HOU@MIL","Jalen Green","HOU","Reb","U",110,91,100,"L",-91,-0.91
"144","10/22/2022","HOU@MIL","Giannis Antetokounmpo","MIL","Reb","U",-135,135,100,"W",100,1
"145","10/22/2022","HOU@MIL","Jrue Holiday","MIL","Reb","U",105,95,100,"L",-95,-0.95
"146","10/22/2022","TOR@MIA","Jimmy Butler","MIA","Reb","U",115,87,100,"W",100,1
"147","10/22/2022","TOR@MIA","Tyler Herro","MIA","Reb","U",-125,125,100,"L",-125,-1.25
"148","10/22/2022","TOR@MIA","Pascal Siakam","TOR","Reb","U",116,86,100,"W",100,1
"149","10/22/2022","TOR@MIA","Scottie Barnes","TOR","Ast","U",-130,130,100,"W",100,1
"150","10/22/2022","TOR@MIA","Scottie Barnes","TOR","Reb","U",-110,110,100,"W",100,1
"151","10/22/2022","MEM@DAL","Maxi Kleber","DAL","Pts","U",-120,120,100,"L",-120,-1.2
"152","10/22/2022","OKC@DEN","Josh Giddey","OKC","Pts","U",-114,114,100,"L",-114,-1.14
"153","10/22/2022","OKC@DEN","Shai Gilgeous-Alexander","OKC","Pts","U",-114,114,100,"L",-114,-1.14
"154","10/22/2022","OKC@DEN","Shai Gilgeous-Alexander","OKC","Reb","U",-145,145,100,"W",100,1
"155","10/22/2022","LAC@SAC","Marcus Morris","LAC","Ast","U",115,87,100,"L",-87,-0.87
"156","10/22/2022","LAC@SAC","De'Aaron Fox","SAC","Ast","U",102,98,100,"W",100,1
"157","10/22/2022","LAC@SAC","De'Aaron Fox","SAC","Reb","U",-130,130,100,"L",-130,-1.3
"158","10/23/2022","POR@LAL","Russell Westbrook","LAL","Pts","U",-115,115,100,"W",100,1
"159","10/23/2022","POR@LAL","Anfernee Simons","POR","Ast","U",-158,158,100,"W",100,1
"160","10/23/2022","POR@LAL","Josh Hart","POR","Pts","U",-120,120,100,"W",100,1
"161","10/23/2022","POR@LAL","Josh Hart","POR","Ast","U",-122,122,100,"L",-122,-1.22
"162","10/23/2022","CHA@ATL","De'Andre Hunter","ATL","Pts","U",105,95,100,"W",100,1
"163","10/23/2022","CHA@ATL","Mason Plumlee","CHA","Ast","U",100,100,100,"L",-100,-1
"164","10/23/2022","UTA@NOP","Brandon Ingram","NOP","Pts","U",-105,105,100,"W",100,1
"165","10/23/2022","UTA@NOP","Brandon Ingram","NOP","Reb","U",105,95,100,"W",100,1
"166","10/23/2022","UTA@NOP","Jonas Valanciunas","NOP","Reb","U",100,100,100,"W",100,1
"167","10/23/2022","UTA@NOP","Jose Alvarado","NOP","Reb","U",140,71,100,"L",-71,-0.71
"168","10/23/2022","UTA@NOP","Zion Williamson","NOP","Reb","U",-115,115,100,"W",100,1
"169","10/23/2022","UTA@NOP","Collin Sexton","UTA","Reb","U",100,100,100,"L",-100,-1
"170","10/23/2022","UTA@NOP","Jordan Clarkson","UTA","Ast","U",-118,118,100,"L",-118,-1.18
"171","10/23/2022","UTA@NOP","Lauri Markkanen","UTA","Reb","U",115,87,100,"L",-87,-0.87
"172","10/23/2022","UTA@NOP","Talen Horton-Tucker","UTA","Reb","U",145,69,100,"L",-69,-0.69
"173","10/23/2022","WAS@CLE","Caris LeVert","CLE","Ast","U",-142,142,100,"W",100,1
"174","10/23/2022","WAS@CLE","Donovan Mitchell","CLE","Ast","U",-125,125,100,"W",100,1
"175","10/23/2022","WAS@CLE","Kristaps Porzingis","WAS","Ast","U",-143,143,100,"L",-143,-1.43
"176","10/23/2022","WAS@CLE","Kyle Kuzma","WAS","Pts","U",-110,110,100,"W",100,1
"177","10/23/2022","MIN@OKC","Anthony Edwards","MIN","Ast","U",-132,132,100,"W",100,1
"178","10/23/2022","MIN@OKC","Anthony Edwards","MIN","Pts","U",-106,106,100,"L",-106,-1.06
"179","10/23/2022","SAC@GSW","Andrew Wiggins","GSW","Reb","U",-125,125,100,"W",100,1
"180","10/23/2022","SAC@GSW","Andrew Wiggins","GSW","Ast","U",-112,112,100,"W",100,1
"181","10/23/2022","SAC@GSW","Jordan Poole","GSW","Ast","U",-135,135,100,"W",100,1
"182","10/23/2022","SAC@GSW","Kevon Looney","GSW","Ast","U",-125,125,100,"L",-125,-1.25
"183","10/23/2022","SAC@GSW","De'Aaron Fox","SAC","Ast","U",-115,115,100,"L",-115,-1.15
"184","10/23/2022","SAC@GSW","De'Aaron Fox","SAC","Reb","U",116,86,100,"L",-86,-0.86
"185","10/23/2022","PHX@LAC","Deandre Ayton","PHX","Ast","U",100,100,100,"W",100,1
"186","10/24/2022","IND@PHI","James Harden","PHI","Pts","U",105,95,100,"L",-95,-0.95
"187","10/24/2022","IND@PHI","James Harden","PHI","Reb","U",-140,140,100,"L",-140,-1.4
"188","10/24/2022","IND@PHI","Tobias Harris","PHI","Pts","U",-110,110,100,"L",-110,-1.1
"189","10/24/2022","ORL@NYK","Immanuel Quickley","NYK","Pts","U",-105,105,100,"W",100,1
"190","10/24/2022","ORL@NYK","Immanuel Quickley","NYK","Ast","U",125,80,100,"L",-80,-0.8
"191","10/24/2022","ORL@NYK","Immanuel Quickley","NYK","Reb","U",132,76,100,"L",-76,-0.76
"192","10/24/2022","ORL@NYK","Jalen Brunson","NYK","Reb","U",100,100,100,"W",100,1
"193","10/24/2022","ORL@NYK","Julius Randle","NYK","Pts","U",-120,120,100,"L",-120,-1.2
"194","10/24/2022","ORL@NYK","RJ Barrett","NYK","Ast","U",-158,158,100,"W",100,1
"195","10/24/2022","ORL@NYK","Chuma Okeke","ORL","Pts","U",-105,105,100,"W",100,1
"196","10/24/2022","ORL@NYK","Cole Anthony","ORL","Pts","U",-120,120,100,"W",100,1
"197","10/24/2022","ORL@NYK","Cole Anthony","ORL","Ast","U",105,95,100,"W",100,1
"198","10/24/2022","ORL@NYK","Franz Wagner","ORL","Ast","U",105,95,100,"L",-95,-0.95
"199","10/24/2022","ORL@NYK","Wendell Carter Jr.","ORL","Ast","U",130,77,100,"W",100,1
"200","10/24/2022","TOR@MIA","Jimmy Butler","MIA","Reb","U",115,87,100,"L",-87,-0.87
"201","10/24/2022","TOR@MIA","Max Strus","MIA","Reb","U",100,100,100,"L",-100,-1
"202","10/24/2022","TOR@MIA","Tyler Herro","MIA","Reb","U",110,91,100,"L",-91,-0.91
"203","10/24/2022","TOR@MIA","Pascal Siakam","TOR","Ast","U",-108,108,100,"L",-108,-1.08
"204","10/24/2022","TOR@MIA","Pascal Siakam","TOR","Reb","U",-140,140,100,"W",100,1
"205","10/24/2022","BKN@MEM","Kyrie Irving","BKN","Reb","U",130,77,100,"L",-77,-0.77
"206","10/24/2022","BOS@CHI","Al Horford","BOS","Pts","U",-110,110,100,"W",100,1
"207","10/24/2022","BOS@CHI","Al Horford","BOS","Reb","U",-103,103,100,"W",100,1
"208","10/24/2022","BOS@CHI","Grant Williams","BOS","Reb","U",128,78,100,"W",100,1
"209","10/24/2022","BOS@CHI","Marcus Smart","BOS","Reb","U",120,83,100,"W",100,1
"210","10/24/2022","BOS@CHI","Patrick Williams","CHI","Pts","U",-125,125,100,"W",100,1
"211","10/24/2022","SAS@MIN","Anthony Edwards","MIN","Ast","U",125,80,100,"W",100,1
"212","10/24/2022","SAS@MIN","Devin Vassell","SAS","Pts","U",110,91,100,"L",-91,-0.91
"213","10/24/2022","SAS@MIN","Jakob Poeltl","SAS","Reb","U",105,95,100,"L",-95,-0.95
"214","10/24/2022","SAS@MIN","Keldon Johnson","SAS","Reb","U",-110,110,100,"W",100,1
"215","10/24/2022","UTA@HOU","Jalen Green","HOU","Pts","U",105,95,100,"L",-95,-0.95
"216","10/24/2022","UTA@HOU","Jalen Green","HOU","Ast","U",-150,150,100,"W",100,1
"217","10/24/2022","UTA@HOU","Jalen Green","HOU","Reb","U",130,77,100,"W",100,1
"218","10/24/2022","UTA@HOU","Jordan Clarkson","UTA","Ast","U",110,91,100,"W",100,1
"219","10/24/2022","UTA@HOU","Lauri Markkanen","UTA","Reb","U",-105,105,100,"W",100,1
"220","10/24/2022","DEN@POR","Jamal Murray","DEN","Ast","U",-110,110,100,"W",100,1
"221","10/24/2022","DEN@POR","Anfernee Simons","POR","Ast","U",-162,162,100,"L",-162,-1.62
"222","10/24/2022","DEN@POR","Josh Hart","POR","Pts","U",100,100,100,"W",100,1
"223","10/24/2022","DEN@POR","Josh Hart","POR","Ast","U",102,98,100,"W",100,1
"224","10/25/2022","DET@WAS","Cade Cunningham","DET","Pts","U",-104,104,100,"W",100,1
"225","10/25/2022","DET@WAS","Isaiah Stewart","DET","Pts","U",-110,110,100,"L",-110,-1.1
"226","10/25/2022","DET@WAS","Kyle Kuzma","WAS","Ast","U",140,71,100,"W",100,1
"227","10/25/2022","DET@WAS","Rui Hachimura","WAS","Reb","U",-160,160,100,"W",100,1
"228","10/25/2022","DAL@NOP","Christian Wood","DAL","Ast","U",145,69,100,"W",100,1
"229","10/25/2022","DAL@NOP","Christian Wood","DAL","Pts","U",136,74,100,"L",-74,-0.74
"230","10/25/2022","DAL@NOP","Maxi Kleber","DAL","Pts","U",-120,120,100,"W",100,1
"231","10/25/2022","DAL@NOP","Reggie Bullock","DAL","Pts","U",108,93,100,"W",100,1
"232","10/25/2022","DAL@NOP","CJ McCollum","NOP","Reb","U",-110,110,100,"W",100,1
"233","10/25/2022","LAC@OKC","Terance Mann","LAC","Ast","U",-164,164,100,"W",100,1
"234","10/25/2022","LAC@OKC","Jeremiah Robinson-Earl","OKC","Ast","U",-140,140,100,"W",100,1
"235","10/25/2022","LAC@OKC","Luguentz Dort","OKC","Ast","U",-179,179,100,"W",100,1
"236","10/25/2022","LAC@OKC","Shai Gilgeous-Alexander","OKC","Reb","U",100,100,100,"W",100,1
"237","10/25/2022","LAC@OKC","Tre Mann","OKC","Ast","U",114,88,100,"L",-88,-0.88
"238","10/25/2022","GSW@PHX","Andrew Wiggins","GSW","Reb","U",-145,145,100,"W",100,1
"239","10/25/2022","GSW@PHX","Draymond Green","GSW","Pts","U",-127,127,100,"L",-127,-1.27
"240","10/25/2022","GSW@PHX","Draymond Green","GSW","Ast","U",-137,137,100,"W",100,1
"241","10/25/2022","GSW@PHX","Jordan Poole","GSW","Ast","U",-154,154,100,"L",-154,-1.54
"242","10/25/2022","GSW@PHX","Kevon Looney","GSW","Pts","U",100,100,100,"L",-100,-1
"243","10/25/2022","GSW@PHX","Kevon Looney","GSW","Ast","U",-105,105,100,"L",-105,-1.05
"244","10/25/2022","GSW@PHX","Klay Thompson","GSW","Ast","U",-162,162,100,"W",100,1
"245","10/25/2022","GSW@PHX","Stephen Curry","GSW","Reb","U",-125,125,100,"L",-125,-1.25
"246","10/25/2022","GSW@PHX","Chris Paul","PHX","Reb","U",-125,125,100,"L",-125,-1.25
"247","10/25/2022","GSW@PHX","Deandre Ayton","PHX","Ast","U",-105,105,100,"L",-105,-1.05
"248","10/25/2022","GSW@PHX","Jock Landale","PHX","Pts","U",-125,125,100,"L",-125,-1.25
"249","10/25/2022","GSW@PHX","Jock Landale","PHX","Reb","U",120,83,100,"L",-83,-0.83
"250","10/25/2022","GSW@PHX","Mikal Bridges","PHX","Ast","U",-110,110,100,"W",100,1
"251","10/26/2022","ATL@DET","Cade Cunningham","DET","Pts","U",-129,129,100,"L",-129,-1.29
"252","10/26/2022","ORL@CLE","Caris LeVert","CLE","Ast","U",122,82,100,"L",-82,-0.82
"253","10/26/2022","ORL@CLE","Cedi Osman","CLE","Ast","U",114,88,100,"L",-88,-0.88
"254","10/26/2022","ORL@CLE","Donovan Mitchell","CLE","Pts","U",102,98,100,"W",100,1
"255","10/26/2022","ORL@CLE","Donovan Mitchell","CLE","Ast","U",-112,112,100,"L",-112,-1.12
"256","10/26/2022","ORL@CLE","Cole Anthony","ORL","Ast","U",-103,103,100,"W",100,1
"257","10/26/2022","ORL@CLE","Cole Anthony","ORL","Pts","U",-120,120,100,"W",100,1
"258","10/26/2022","ORL@CLE","Franz Wagner","ORL","Ast","U",-144,144,100,"L",-144,-1.44
"259","10/26/2022","ORL@CLE","Wendell Carter Jr.","ORL","Ast","U",135,74,100,"W",100,1
"260","10/26/2022","BKN@MIL","Giannis Antetokounmpo","MIL","Reb","U",-135,135,100,"L",-135,-1.35
"261","10/26/2022","BKN@MIL","Jrue Holiday","MIL","Reb","U",115,87,100,"L",-87,-0.87
"262","10/26/2022","CHA@NYK","Evan Fournier","NYK","Ast","U",-160,160,100,"W",100,1
"263","10/26/2022","CHA@NYK","Julius Randle","NYK","Pts","U",-130,130,100,"W",100,1
"264","10/26/2022","CHA@NYK","RJ Barrett","NYK","Reb","U",-139,139,100,"L",-139,-1.39
"265","10/26/2022","PHI@TOR","James Harden","PHI","Pts","U",-106,106,100,"W",100,1
"266","10/26/2022","PHI@TOR","James Harden","PHI","Reb","U",123,81,100,"L",-81,-0.81
"267","10/26/2022","PHI@TOR","Tobias Harris","PHI","Reb","U",-117,117,100,"L",-117,-1.17
"268","10/26/2022","PHI@TOR","Tyrese Maxey","PHI","Reb","U",104,96,100,"L",-96,-0.96
"269","10/26/2022","IND@CHI","Nikola Vucevic","CHI","Pts","U",-101,101,100,"W",100,1
"270","10/26/2022","IND@CHI","Nikola Vucevic","CHI","Reb","U",110,91,100,"W",100,1
"271","10/26/2022","IND@CHI","Patrick Williams","CHI","Pts","U",-105,105,100,"L",-105,-1.05
"272","10/26/2022","SAS@MIN","Karl-Anthony Towns","MIN","Ast","U",-174,174,100,"L",-174,-1.74
"273","10/26/2022","HOU@UTA","Jalen Green","HOU","Pts","U",-106,106,100,"W",100,1
"274","10/26/2022","HOU@UTA","Jalen Green","HOU","Ast","U",124,81,100,"W",100,1
"275","10/26/2022","HOU@UTA","Jalen Green","HOU","Reb","U",-134,134,100,"L",-134,-1.34
"276","10/26/2022","HOU@UTA","Collin Sexton","UTA","Reb","U",135,74,100,"W",100,1
"277","10/26/2022","HOU@UTA","Jordan Clarkson","UTA","Ast","U",-133,133,100,"L",-133,-1.33
"278","10/26/2022","HOU@UTA","Jordan Clarkson","UTA","Reb","U",-142,142,100,"L",-142,-1.42
"279","10/26/2022","HOU@UTA","Lauri Markkanen","UTA","Ast","U",143,70,100,"L",-70,-0.7
"280","10/26/2022","HOU@UTA","Talen Horton-Tucker","UTA","Reb","U",100,100,100,"L",-100,-1
"281","10/26/2022","LAL@DEN","Nikola Jokic","DEN","Pts","U",-106,106,100,"L",-106,-1.06
"282","10/26/2022","LAL@DEN","Austin Reaves","LAL","Pts","U",-110,110,100,"W",100,1
"283","10/26/2022","LAL@DEN","Austin Reaves","LAL","Reb","U",125,80,100,"W",100,1
"284","10/26/2022","MIA@POR","Gabe Vincent","MIA","Ast","U",125,80,100,"L",-80,-0.8
"285","10/26/2022","MIA@POR","Jimmy Butler","MIA","Reb","U",-104,104,100,"W",100,1
"286","10/26/2022","MIA@POR","Tyler Herro","MIA","Reb","U",-157,157,100,"W",100,1
"287","10/26/2022","MIA@POR","Anfernee Simons","POR","Ast","U",-144,144,100,"W",100,1
"288","10/26/2022","MIA@POR","Josh Hart","POR","Pts","U",-111,111,100,"W",100,1
"289","10/26/2022","MIA@POR","Josh Hart","POR","Ast","U",-140,140,100,"L",-140,-1.4
