Date,Game,Name,Team,Cat,Side,Odds,Risk,ToWin,Result,Net
11/10/2022,PHI@ATL,Onyeka Okongwu,ATL,Ast,U,140,71,100,W,100
11/10/2022,PHI@ATL,Trae Young,ATL,Reb,U,-110,110,100,W,100
11/10/2022,PHI@ATL,De'Anthony Melton,PHI,Pts,U,100,100,100,W,100
11/10/2022,PHI@ATL,De'Anthony Melton,PHI,Ast,U,-132,132,100,W,100
11/10/2022,PHI@ATL,Tobias Harris,PHI,Ast,U,125,80,100,W,100
11/10/2022,POR@NOP,Brandon Ingram,NOP,Reb,U,115,87,100,W,100
11/10/2022,POR@NOP,Brandon Ingram,NOP,Ast,U,-127,127,100,W,100
11/10/2022,POR@NOP,Herb Jones,NOP,Ast,U,150,67,100,L,-67
11/10/2022,POR@NOP,Herb Jones,NOP,Reb,U,120,83,100,W,100
11/10/2022,POR@NOP,Jonas Valanciunas,NOP,Ast,U,-144,144,100,W,100
11/10/2022,POR@NOP,Jonas Valanciunas,NOP,Reb,U,-130,130,100,W,100
11/10/2022,POR@NOP,Zion Williamson,NOP,Ast,U,-117,117,100,W,100
11/10/2022,POR@NOP,Zion Williamson,NOP,Reb,U,115,87,100,W,100
11/11/2022,DEN@BOS,Al Horford,BOS,Pts,U,100,100,100,L,-100
11/11/2022,DEN@BOS,Grant Williams,BOS,Pts,U,-110,110,100,L,-110
11/11/2022,DEN@BOS,Jaylen Brown,BOS,Reb,U,-110,110,100,L,-110
11/11/2022,DEN@BOS,Jayson Tatum,BOS,Reb,U,-150,150,100,L,-150
